日期,證券代號,證券名稱,外陸資買賣超股數(不含外資自營商),投信買賣超股數,自營商買賣超股數,三大法人買賣超股數
20260105,00678,群益那斯達克生技,"-94,975",0,"-2,715","-97,690"
20260105,00916,國泰全球品牌50  ,"-181,500",0,"70,601","-110,899"
20260105,00700,富邦恒生國企    ,"-18,000",0,"-115,663","-133,663"
20260105,00982T,平衡兆豐台美動能,"5,000",0,"-328,048","-323,048"
20260105,00963,中信全球高股息  ,"26,000",0,"-415,000","-389,000"
20260105,009800,中信NASDAQ      ,"-68,995",0,"-344,273","-413,268"
20260105,00947,台新臺灣IC設計  ,"-893,000",0,"400,034","-492,966"
20260105,009811,統一美國50      ,"-35,900",0,"-473,703","-509,603"
20260105,00964,中信亞太高股息  ,"-517,000",0,"-59,400","-576,400"
20260105,00735,國泰臺韓科技    ,"-235,000",0,"-442,000","-677,000"
20260105,00708L,期元大S&P黃金正2,"-47,000",0,"-668,814","-715,814"
20260105,00693U,期街口S&P黃豆   ,"8,000",0,"-748,154","-740,154"
20260105,00665L,富邦恒生國企正2 ,"113,000",0,"-910,349","-797,349"
20260105,00882,中信中國高股息  ,"332,000",0,"-1,175,506","-843,506"
20260105,00770,國泰北美科技    ,"-57,844",0,"-991,875","-1,049,719"
20260105,00670L,富邦NASDAQ正2   ,"-7,940",0,"-1,425,612","-1,433,552"
20260105,00635U,期元大S&P黃金   ,"-4,090",0,"-1,475,504","-1,479,594"
20260105,00642U,期元大S&P石油   ,"-576,000",0,"-1,419,481","-1,995,481"
20260105,00904,新光臺灣半導體30,"-265,959",0,"-1,754,092","-2,020,051"
20260105,00650L,復華香港正2     ,"94,000",0,"-2,131,073","-2,037,073"
20260105,00752,中信中國50      ,"193,947",0,"-2,325,781","-2,131,834"
20260105,00637L,元大滬深300正2  ,"806,000",0,"-3,077,699","-2,271,699"
20260105,00757,統一FANG+       ,"159,892","-861,000","-1,571,729","-2,272,837"
20260105,00924,復華S&P500成長  ,"-781,617",0,"-1,801,834","-2,583,451"
20260105,00676R,富邦臺灣加權反1 ,0,0,"-2,817,548","-2,817,548"
20260105,00985B,群益ESG投等債0-5,"3,407,000",0,"-6,433,380","-3,026,380"
20260105,00917,中信特選金融    ,"-69,458",0,"-3,323,234","-3,392,692"
20260105,00865B,國泰US短期公債  ,"-633,000",0,"-3,120,752","-3,753,752"
20260105,0056,元大高股息      ,"-4,795,286",0,"984,887","-3,810,399"
20260105,00946,群益科技高息成長,"-24,000",0,"-4,422,411","-4,446,411"
20260105,00686R,群益臺灣加權反1 ,"12,000",0,"-4,927,846","-4,915,846"
20260105,009813,貝萊德標普卓越50,"-558,900",0,"-5,808,000","-6,366,900"
20260105,00662,富邦NASDAQ      ,"-357,687",0,"-6,049,997","-6,407,684"
20260105,00664R,國泰臺灣加權反1 ,0,0,"-7,053,706","-7,053,706"
20260105,00646,元大S&P500      ,"-462,370",0,"-7,107,711","-7,570,081"
20260105,00953B,群益優選非投等債,"36,000",0,"-19,741,000","-19,705,000"
20260105,0052,富邦科技        ,"-8,964,668","16,989,000","-29,362,542","-21,338,210"
20260105,00927,群益半導體收益  ,"-1,392,000",0,"-20,379,598","-21,771,598"
20260105,0050,元大台灣50      ,"-56,316,238","18,708,000","13,899,035","-23,709,203"
20260105,00881,國泰台灣科技龍頭,"-4,212,300",0,"-21,902,991","-26,115,291"
20260105,00715L,期街口布蘭特正2 ,"-9,763,000",0,"-18,221,010","-27,984,010"
20260105,00830,國泰費城半導體  ,"-22,917,477",0,"-13,829,671","-36,747,148"
20260105,00632R,元大台灣50反1   ,"-2,988,000",0,"-56,134,651","-59,122,651"
20260106,00919,群益台灣精選高息,"48,611,606",0,"27,395,477","76,007,083"
20260106,00878,國泰永續高股息  ,"35,199,983",0,"35,578,259","70,778,242"
20260106,00940,元大台灣價值高息,"11,186,000",0,"43,492,447","54,678,447"
20260106,00715L,期街口布蘭特正2 ,"12,844,000",0,"27,071,895","39,915,895"
20260106,00929,復華台灣科技優息,"-328,389",0,"34,210,285","33,881,896"
20260106,00637L,元大滬深300正2  ,"19,829,000",0,"10,012,918","29,841,918"
20260106,00939,統一台灣高息動能,"8,582,766",0,"16,773,112","25,355,878"
20260106,00665L,富邦恒生國企正2 ,"5,477,000",0,"18,860,664","24,337,664"
20260106,00900,富邦特選高股息30,"8,162,700","200,000","15,182,034","23,544,734"
20260106,00753L,中信中國50正2   ,"1,054,000",0,"18,353,484","19,407,484"
20260106,00712,復華富時不動產  ,"14,674,000",0,"3,075,986","17,749,986"
20260106,00918,大華優利高填息30,"6,343,200",0,"7,725,533","14,068,733"
20260106,00713,元大台灣高息低波,"5,076,794","-200,000","8,213,165","13,089,959"
20260106,00988A,主動統一全球創新,"5,071,000",0,"7,865,000","12,936,000"
20260106,00990A,主動元大AI新經濟,"9,773,200",0,"2,833,441","12,606,641"
20260106,00982A,主動群益台灣強棒,"3,328,814",0,"8,749,711","12,078,525"
20260106,0056,元大高股息      ,"10,241,398",0,"1,768,389","12,009,787"
20260106,00992A,主動群益科技創新,"13,014,000",0,"-1,629,802","11,384,198"
20260106,00650L,復華香港正2     ,"1,262,000",0,"9,871,769","11,133,769"
20260106,00946,群益科技高息成長,"2,711,000",0,"7,511,013","10,222,013"
20260106,00936,台新永續高息中小,"2,477,000",0,"5,840,714","8,317,714"
20260106,00987A,主動台新優勢成長,"3,991,000",0,"4,280,697","8,271,697"
20260106,00680L,元大美債20正2   ,"74,000",0,"7,671,841","7,745,841"
20260106,00896,中信綠能及電動車,"2,487,000",0,"4,939,850","7,426,850"
20260106,00961,FT臺灣永續高息  ,"2,555,000",0,"4,213,793","6,768,793"
20260106,00915,凱基優選高股息30,"1,657,400",0,"4,679,045","6,336,445"
20260106,006208,富邦台50        ,"561,161",0,"5,273,077","5,834,238"
20260106,00983A,主動中信ARK創新 ,"544,000",0,"5,120,871","5,664,871"
20260106,00688L,國泰20年美債正2 ,"54,000",0,"5,381,342","5,435,342"
20260106,00885,富邦越南        ,"4,028,221",0,"1,210,857","5,239,078"
20260106,00922,國泰台灣領袖50  ,"1,878,000",0,"2,792,950","4,670,950"
20260106,00934,中信成長高股息  ,"1,363,000",0,"3,188,123","4,551,123"
20260106,00642U,期元大S&P石油   ,"-52,500",0,"4,408,147","4,355,647"
20260106,00738U,期元大道瓊白銀  ,"1,024,600",0,"2,762,726","3,787,326"
20260106,009802,富邦旗艦50      ,"71,000",0,"3,482,317","3,553,317"
20260106,00633L,富邦上証正2     ,"2,245,000",0,"1,230,197","3,475,197"
20260106,00902,中信電池及儲能  ,"1,922,000",0,"1,410,497","3,332,497"
20260106,00965,元大航太防衛科技,"939,000",0,"2,262,223","3,201,223"
20260106,00909,國泰數位支付服務,"1,471,650",0,"1,496,678","2,968,328"
20260106,00941,中信上游半導體  ,"2,012,010",0,"899,603","2,911,613"
20260106,00951,台新日本半導體  ,"1,752,000",0,"1,143,398","2,895,398"
20260106,00989A,主動摩根美國科技,"760,000",0,"2,051,133","2,811,133"
20260106,00882,中信中國高股息  ,"1,435,000",0,"1,370,337","2,805,337"
20260106,00930,永豐ESG低碳高息 ,"227,132",0,"2,568,194","2,795,326"
20260106,00991A,主動復華未來50  ,"9,852,900",0,"-7,308,632","2,544,268"
20260106,00708L,期元大S&P黃金正2,"-61,000",0,"2,123,449","2,062,449"
20260106,00952,凱基台灣AI50    ,"268,000",0,"1,560,511","1,828,511"
20260106,00932,兆豐永續高息等權,"28,000",0,"1,646,172","1,674,172"
20260106,00944,野村趨勢動能高息,"80,000",0,"1,469,744","1,549,744"
20260106,00671R,富邦NASDAQ反1   ,0,0,"1,548,000","1,548,000"
20260106,009805,新光美國電力基建,0,0,"1,475,853","1,475,853"
20260106,00980A,主動野村臺灣優選,"700,500",0,"760,498","1,460,998"
20260106,00985B,群益ESG投等債0-5,"-377,000",0,"1,742,679","1,365,679"
20260106,00706L,期元大S&P日圓正2,"-16,000",0,"1,251,760","1,235,760"
20260106,00891,中信關鍵半導體  ,"-3,770,235",0,"4,922,761","1,152,526"
20260106,00923,群益台ESG低碳50 ,"48,000",0,"1,059,090","1,107,090"
20260106,00701,國泰股利精選30  ,"249,000",0,"807,310","1,056,310"
20260106,00655L,國泰中國A50正2  ,"159,000",0,"894,846","1,053,846"
20260106,00733,富邦臺灣中小    ,"478,925",0,"517,176","996,101"
20260106,00901,永豐智能車供應鏈,"191,000",0,"758,338","949,338"
20260106,00893,國泰智能電動車  ,"697,785",0,"228,274","926,059"
20260106,00850,元大臺灣ESG永續 ,"94,000",0,"774,346","868,346"
20260106,00921,兆豐龍頭等權重  ,"169,000",0,"639,060","808,060"
20260106,00686R,群益臺灣加權反1 ,0,0,"806,460","806,460"
20260106,009800,中信NASDAQ      ,"-107,495",0,"900,644","793,149"
20260106,00926,凱基全球菁英55  ,"1,000",0,"744,179","745,179"
20260106,009811,統一美國50      ,"139,000",0,"594,723","733,723"
20260106,00954,中信日本半導體  ,"14,355",0,"656,092","670,447"
20260106,00762,元大全球AI      ,"4,000",0,"639,235","643,235"
20260106,00981A,主動統一台股增長,"4,066,217",0,"-3,437,922","628,295"
20260106,00631L,元大台灣50正2   ,"447,900",0,"159,805","607,705"
20260106,00675L,富邦臺灣加權正2 ,"134,200",0,"448,087","582,287"
20260106,00960,野村全球航運龍頭,"-6,000",0,"545,046","539,046"
20260106,00700,富邦恒生國企    ,"270,000",0,"246,306","516,306"
20260106,00635U,期元大S&P黃金   ,"17,060",0,"491,813","508,873"
20260106,00643,群益深証中小    ,"313,000",0,"182,821","495,821"
20260106,00648R,元大S&P500反1   ,0,0,"457,000","457,000"
20260106,009804,聯邦台精彩50    ,"22,000",0,"414,339","436,339"
20260106,00983D,主動富邦複合收益,"217,000",0,"210,754","427,754"
20260106,00982D,主動富邦動態入息,"2,421,000",0,"-1,995,000","426,000"
20260106,00895,富邦未來車      ,"35,368",0,"386,484","421,852"
20260106,00986A,主動台新龍頭成長,"431,000",0,"-15,278","415,722"
20260106,00639,富邦深100       ,"26,000",0,"372,874","398,874"
20260106,00636,國泰中國A50     ,"21,000",0,"357,020","378,020"
20260106,0061,元大寶滬深      ,"221,000",0,"154,937","375,937"
20260106,009809,富邦淨零ESG50   ,"-10,000",0,"384,283","374,283"
20260106,009808,華南永昌優選50  ,"106,000",0,"238,344","344,344"
20260106,00949,復華日本龍頭    ,"232,000",0,"98,965","330,965"
20260106,00717,富邦美國特別股  ,"277,000",0,"38,008","315,008"
20260106,00692,富邦公司治理    ,"37,000",0,"277,256","314,256"
20260106,00981T,平衡凱基雙核收息,"-29,000",0,"343,132","314,132"
20260106,00971,野村美國研發龍頭,"3,000",0,"307,166","310,166"
20260106,00907,永豐優息存股    ,"-3,000",0,"311,938","308,938"
20260106,00938,凱基優選30      ,"-2,000",0,"285,963","283,963"
20260106,00892,富邦台灣半導體  ,"35,000",0,"227,676","262,676"
20260106,006205,富邦上証        ,"34,000",0,"177,887","211,887"
20260106,00905,FT臺灣Smart     ,56,0,"204,678","204,734"
20260106,00897,富邦基因免疫生技,"390,000",0,"-195,551","194,449"
20260106,00685L,群益臺灣加權正2 ,"33,000",0,"160,569","193,569"
20260106,00943,兆豐電子高息等權,"17,000",0,"157,930","174,930"
20260106,00731,復華富時高息低波,"94,000",0,"78,119","172,119"
20260106,00690,兆豐藍籌30      ,"1,000",0,"163,403","164,403"
20260106,006206,元大上證50      ,"19,000",0,"137,383","156,383"
20260106,00730,富邦臺灣優質高息,"14,000",0,"138,724","152,724"
20260106,00903,富邦元宇宙      ,0,0,"144,765","144,765"
20260106,00661,元大日經225     ,"4,000",0,"130,594","134,594"
20260106,00899,FT潔淨能源      ,"-2,000",0,"136,051","134,051"
20260106,00861,元大全球未來通訊,"17,927",0,"110,412","128,339"
20260106,00739,元大MSCI A股    ,"48,000",0,"78,581","126,581"
20260106,00852L,國泰美國道瓊正2 ,0,0,"116,868","116,868"
20260106,00916,國泰全球品牌50  ,"98,000",0,"16,802","114,802"
20260106,00728,第一金工業30    ,"476,000",0,"-365,725","110,275"
20260106,00666R,富邦恒生國企反1 ,0,0,"109,000","109,000"
20260106,00898,國泰基因免疫革命,"74,000",0,"34,541","108,541"
20260106,00710B,復華彭博非投等債,"189,000","-100,000","15,843","104,843"
20260106,00972,野村日本動能高息,"108,000",0,"-8,629","99,371"
20260106,00962,台新AI優息動能  ,"56,000",0,"36,615","92,615"
20260106,00752,中信中國50      ,"40,896",0,"15,256","56,152"
20260106,00920,富邦ESG綠色電力 ,"-3,000",0,"58,363","55,363"
20260106,00703,台新MSCI中國    ,0,0,"50,086","50,086"
20260106,006207,復華滬深        ,"15,000",0,"23,279","38,279"
20260106,0051,元大中型100     ,0,0,"34,760","34,760"
20260106,00711B,復華彭博新興債  ,"-1,000",0,"34,504","33,504"
20260106,00681R,元大美債20反1   ,0,0,"31,000","31,000"
20260106,00684R,期元大美元指反1 ,0,0,"30,000","30,000"
20260106,00714,群益道瓊美國地產,"56,000",0,"-26,456","29,544"
20260106,00664R,國泰臺灣加權反1 ,0,0,"27,845","27,845"
20260106,00783,富邦中証500     ,"1,000",0,"21,955","22,955"
20260106,00875,國泰網路資安    ,"1,000",0,"21,822","22,822"
20260106,00654R,富邦印度反1     ,0,0,"21,000","21,000"
20260106,00668,國泰美國道瓊    ,"-2,000",0,"22,798","20,798"
20260106,0053,元大電子        ,"2,005",0,"17,462","19,467"
20260106,00911,兆豐洲際半導體  ,"-3,985",0,"22,162","18,177"
20260106,00876,元大全球5G      ,"-64,996",0,"80,482","15,486"
20260106,00945B,凱基美國非投等債,"2,273,000",0,"-2,258,093","14,907"
20260106,00851,台新全球AI      ,"3,000",0,"9,000","12,000"
20260106,009801,中信美國創新科技,0,0,"11,291","11,291"
20260106,00709,富邦歐洲        ,"1,000",0,"10,001","11,001"
20260106,006203,元大MSCI台灣    ,0,0,"8,000","8,000"
20260106,00702,國泰標普低波高息,0,0,"7,034","7,034"
20260106,00653L,富邦印度正2     ,"-7,000",0,"12,996","5,996"
20260106,009812,野村日本東證    ,"-5,000",0,"9,819","4,819"
20260106,00775B,新光投等債15+   ,0,0,"4,034","4,034"
20260106,006204,永豐臺灣加權    ,5,0,"3,417","3,422"
20260106,00689R,國泰20年美債反1 ,0,0,"1,000","1,000"
20260106,00736,國泰新興市場    ,0,0,"1,000","1,000"
20260106,00668K,國泰美國道瓊+U  ,0,0,0,0
20260106,00657K,國泰日經225+U   ,0,0,0,0
20260106,00636K,國泰中國A50+U   ,0,0,0,0
20260106,00643K,群益深証中小+R  ,0,0,0,0
20260106,00683L,期元大美元指正2 ,0,0,-958,-958
20260106,00682U,期元大美元指數  ,0,0,"-1,251","-1,251"
20260106,0057,富邦摩台        ,0,0,"-1,895","-1,895"
20260106,00771,元大US高息特別股,0,0,"-2,000","-2,000"
20260106,00660,元大歐洲50      ,"-1,000",0,"-3,000","-4,000"
20260106,009810,玉山全球藍籌100 ,"-2,000",0,"-25,990","-27,990"
20260106,00678,群益那斯達克生技,"50,000",0,"-83,791","-33,791"
20260106,00647L,元大S&P500正2   ,"6,000",0,"-53,454","-47,454"
20260106,00652,富邦印度        ,"2,885",0,"-56,675","-53,790"
20260106,00757,統一FANG+       ,"-72,494","-100,000","118,165","-54,329"
20260106,009803,玉山市值動能50  ,"-87,000",0,"28,624","-58,376"
20260106,00956,中信日經高股息  ,"6,000",0,"-64,605","-58,605"
20260106,00913,兆豐台灣晶圓製造,"-3,000",0,"-56,729","-59,729"
20260106,00964,中信亞太高股息  ,"80,000",0,"-144,563","-64,563"
20260106,00908,富邦入息REITs+  ,"9,000",0,"-74,933","-65,933"
20260106,0055,元大MSCI金融    ,"-27,000",0,"-42,164","-69,164"
20260106,00963,中信全球高股息  ,"-166,000",0,"95,415","-70,585"
20260106,00645,富邦日本        ,"-33,960",0,"-55,803","-89,763"
20260106,00912,中信臺灣智慧50  ,"-32,000",0,"-71,719","-103,719"
20260106,00737,國泰AI機器人    ,"14,000",0,"-121,792","-107,792"
20260106,00638R,元大滬深300反1  ,"150,000",0,"-269,000","-119,000"
20260106,00656R,國泰中國A50反1  ,0,0,"-119,010","-119,010"
20260106,00669R,國泰美國道瓊反1 ,0,0,"-147,886","-147,886"
20260106,00770,國泰北美科技    ,"-30,098",0,"-118,798","-148,896"
20260106,00924,復華S&P500成長  ,"126,010",0,"-285,944","-159,934"
20260106,00670L,富邦NASDAQ正2   ,"-8,000",0,"-176,309","-184,309"
20260106,00693U,期街口S&P黃豆   ,"200,000",0,"-405,466","-205,466"
20260106,00657,國泰日經225     ,0,0,"-206,910","-206,910"
20260106,00735,國泰臺韓科技    ,"-3,818",0,"-225,000","-228,818"
20260106,00674R,期元大S&P黃金反1,0,0,"-236,535","-236,535"
20260106,00935,野村臺灣新科技50,"-923,000",0,"682,506","-240,494"
20260106,00640L,富邦日本正2     ,"2,000",0,"-258,926","-256,926"
20260106,00634R,富邦上証反1     ,"-14,000",0,"-247,000","-261,000"
20260106,00651R,復華香港反1     ,0,0,"-263,660","-263,660"
20260106,00894,中信小資高價30  ,"-64,000",0,"-484,678","-548,678"
20260106,00676R,富邦臺灣加權反1 ,0,0,"-561,547","-561,547"
20260106,00663L,國泰臺灣加權正2 ,"323,000",0,"-926,695","-603,695"
20260106,00763U,期街口道瓊銅    ,"39,000",0,"-646,469","-607,469"
20260106,009813,貝萊德標普卓越50,"-34,160",0,"-601,999","-636,159"
20260106,00865B,國泰US短期公債  ,"55,000",0,"-731,974","-676,974"
20260106,00947,台新臺灣IC設計  ,"41,000",0,"-785,641","-744,641"
20260106,00910,第一金太空衛星  ,"-474,395",0,"-302,506","-776,901"
20260106,00641R,富邦日本反1     ,0,0,"-1,029,316","-1,029,316"
20260106,00982T,平衡兆豐台美動能,"-5,000",0,"-1,076,077","-1,081,077"
20260106,00953B,群益優選非投等債,"3,469,000","-4,472,000","-383,003","-1,386,003"
20260106,00917,中信特選金融    ,"37,905",0,"-2,471,535","-2,433,630"
20260106,00985A,主動野村台灣50  ,"12,070",0,"-3,136,980","-3,124,910"
20260106,00904,新光臺灣半導體30,"256,074",0,"-4,060,941","-3,804,867"
20260106,00662,富邦NASDAQ      ,"791,010",0,"-5,889,503","-5,098,493"
20260106,00927,群益半導體收益  ,"-640,065",0,"-5,359,138","-5,999,203"
20260106,00673R,期元大S&P原油反1,"1,000",0,"-6,051,331","-6,050,331"
20260106,00646,元大S&P500      ,"507,163",0,"-6,577,310","-6,070,147"
20260106,00632R,元大台灣50反1   ,"-324,000",0,"-6,723,034","-7,047,034"
20260106,00984A,主動安聯台灣高息,"-891,000",0,"-12,973,976","-13,864,976"
20260106,00881,國泰台灣科技龍頭,"-3,212,720",0,"-11,822,207","-15,034,927"
20260106,00830,國泰費城半導體  ,"-1,263,339",0,"-17,060,033","-18,323,372"
20260106,0050,元大台灣50      ,"-48,486,540","1,975,000","782,512","-45,729,028"
20260106,0052,富邦科技        ,"-10,189,333","688,000","-37,031,748","-46,533,081"
20260107,00919,群益台灣精選高息,"94,985,392",0,"46,262,367","141,247,759"
20260107,00878,國泰永續高股息  ,"48,623,590",0,"46,006,504","94,630,094"
20260107,00940,元大台灣價值高息,"9,614,200",0,"66,733,100","76,347,300"
20260107,00939,統一台灣高息動能,"21,114,000",0,"33,915,820","55,029,820"
20260107,00929,復華台灣科技優息,"2,238,111",0,"46,972,545","49,210,656"
20260107,00990A,主動元大AI新經濟,"26,391,002",0,"21,762,526","48,153,528"
20260107,0056,元大高股息      ,"11,328,300",0,"34,431,474","45,759,774"
20260107,00918,大華優利高填息30,"15,155,150",0,"20,067,490","35,222,640"
20260107,00712,復華富時不動產  ,"25,998,000",0,"4,085,059","30,083,059"
20260107,00680L,元大美債20正2   ,"134,000",0,"22,626,558","22,760,558"
20260107,00710B,復華彭博非投等債,"19,005,000",0,"48,799","19,053,799"
20260107,00900,富邦特選高股息30,"6,227,200","200,000","7,537,837","13,965,037"
